"site","timestamp","title","entities","keywords","summary","url","comments"
"fanatik","2025-09-10T07:48:07.450542+00:00","„Vă gândiți să vă dați demisia?”. Cum a răspuns Mircea Lucescu după Cipru – România 2-2","Mircea Lucescu, Cipru, României","mircea, lucescu, întrebat, direct, despre, demisie, finalul, meciului, cipru, răspuns","Mircea Lucescu a fost întrebat direct despre demisie la finalul meciului din Cipru! Cum a răspuns selecționerul României","https://www.fanatik.ro/va-ganditi-sa-va-dati-demisia-cum-a-raspuns-mircea-lucescu-dupa-cipru-romania-2-2-21272447","0"
"fanatik","2025-09-10T07:47:58.629415+00:00","Dinamo, absenţă importantă la startul în Champions League! Duel istoric la nivel european: „E pentru prima dată!”","Dinamo, Liga Campionilor cu Sporting, Portugaliei","dinamo, începe, aventura, campionilor, sporting, dulăii, absenţă, importantă, acest, selecţionerul","Dinamo începe aventura în Liga Campionilor cu Sporting. ""Dulăii"" vor avea o absenţă importantă în acest meci în care selecţionerul Portugaliei se duelează cu campioana lusitanilor.","https://www.fanatik.ro/dinamo-absenta-importanta-la-startul-in-champions-league-duel-istoric-la-nivel-european-e-pentru-prima-data-21272259","0"
"fanatik","2025-09-10T07:47:44.885400+00:00","Cipru a revenit de la 0-2 cu România, dar selecționerul Apostolos Matzios nu e mulțumit: „Am fost mai buni”. Ce scrie presa cipriotă","Cipru, România, Apostolos Matzios, elevii","cipru, românia, selecționerul, apostolos, matzios, arătat, nemulțumit, faptul, elevii, reușit","După Cipru - România 2-2, selecționerul Apostolos Matzios s-a arătat nemulțumit de faptul că elevii săi nu au reușit să se impună.","https://www.fanatik.ro/cipru-a-revenit-de-la-0-2-cu-romania-dar-selectionerul-apostolos-matzios-nu-e-multumit-am-fost-mai-buni-ce-scrie-presa-cipriota-21272499","0"
"fanatik","2025-09-10T07:48:27.479504+00:00","E aproape de Campionatul Mondial și poate salva echipa din SuperLiga de la dezastru! Care sunt condițiile pentru încasarea a minim 600.000 de euro","FIFA","echipa, superliga, poate, încasa, minim, anumite, condiții, acoperi, datoriile, acest","Echipa din Superliga poate încasa minim 600.000 de euro de la FIFA în anumite condiții, sumă care ar acoperi datoriile din acest moment ale clubului. Toate detaliile","https://www.fanatik.ro/e-aproape-de-campionatul-mondial-si-poate-salva-echipa-din-superliga-de-la-dezastru-care-sunt-conditiile-pentru-incasarea-a-minim-600-000-de-euro-21272301","0"
"fanatik","2025-09-10T07:47:55.783997+00:00","Radu Drăgușin poate pleca de la Tottenham în ianuarie! O altă echipă din Premier League îl vrea pe român","Anglia, Radu Drăgușin, Premier League","presa, anglia, anunțat, posibilă, destinație, drăgușin, vorba, despre, echipă, premier","Presa din Anglia a anunțat o posibilă destinație pentru Radu Drăgușin. Este vorba despre o altă echipă din Premier League. Mutarea s-ar putea realiza în perioada de transferuri din ianuarie","https://www.fanatik.ro/radu-dragusin-poate-pleca-de-la-tottenham-in-ianuarie-o-alta-echipa-din-premier-league-il-vrea-pe-roman-21272288","0"
"fanatik","2025-09-10T07:48:02.801439+00:00","Ce urmează după ce Israel a atacat statul Qatar. Lumea e din nou pe un butoi cu pulbere: „S-a pierdut această posibilitate”","Israel, Qatar, Doha, analist de politică","întâmplă, israel, atacat, statul, qatar, îngrijorătoare, acțiunea, analist, politică, externă","Ce se întâmplă după ce Israel a atacat statul Qatar? De ce este îngrijorătoare acțiunea din Doha? Un analist de politică externă ne lămurește!","https://www.fanatik.ro/ce-urmeaza-dupa-ce-israel-a-atacat-statul-qatar-lumea-e-din-nou-pe-un-butoi-cu-pulbere-s-a-pierdut-aceasta-posibilitate-21272141","0"
"fanatik","2025-09-10T07:48:16.511922+00:00","Sondaj INSCOP. Viziunea românilor despre politica externă: Vest sau Est? Opinia cu privire la digitalizarea serviciilor publice","Sondajul","sondajul, inscop, publicat, marți, septembrie, arată, viziunea, românilor, despre, politica","Sondajul INSCOP publicat marți, 9 septembrie, arată viziunea românilor despre politica externă. De asemenea, cum stau repondenții la capitolul digitalizării serviciilor publice","https://www.fanatik.ro/sondaj-inscop-viziunea-romanilor-despre-politica-externa-vest-sau-est-opinia-cu-privire-la-digitalizarea-serviciilor-publice-21272076","0"
"fanatik","2025-09-10T07:47:49.228492+00:00","Noul șef al Corpului de Control al premierului Ilie Bolojan a dat în judecată Direcția Generală Anticorupție pentru a obține salariul maxim. Cum s-a încheiat pentru Crinel Grosu","Crinel Grosu, noul șef, Corpului de Control al Cabinetului Prim-ministrului, El","crinel, grosu, corpului, control, cabinetului, ministrului, ofițer, cadrul, judecată, instituția","Crinel Grosu, noul șef al Corpului de Control al Cabinetului Prim-ministrului, a fost ofițer în cadrul DGA. El a dat în judecată instituția pentru obținerea unui salariu mai mare.","https://www.fanatik.ro/noul-sef-al-corpului-de-control-al-premierului-ilie-bolojan-a-dat-in-judecata-directia-generala-anticoruptie-pentru-a-obtine-salariul-maxim-cum-s-a-incheiat-pentru-crinel-grosu-21271835","0"
"fanatik","2025-09-10T07:48:10.179201+00:00","Ce urmează pentru România după 2-2 în Cipru. Când sunt meciurile care pot aduce o calificare miraculoasă la Campionatul Mondial","Cipru, Campionatul Mondial, Liga Națiunilor, baraj","tricolorii, făcut, cipru, paradoxal, păstrează, șanse, calificare, miraculoasă, campionatul, mondial","""Tricolorii"" s-au făcut din nou de râs, 2-2 în Cipru, dar paradoxal păstrează încă șanse la o calificare miraculoasă la Campionatul Mondial, datorită grupei câștigate în Liga Națiunilor. Când au loc meciurile din baraj.","https://www.fanatik.ro/ce-urmeaza-pentru-romania-dupa-2-2-in-cipru-cand-sunt-meciurile-care-pot-aduce-o-calificare-miraculoasa-la-campionatul-mondial-21272298","0"
"fanatik","2025-09-10T07:47:57.182902+00:00","“Bine măcar că au apucat să vadă prețul la pâine!” Moldova luată peste picior după ce a încasat 11 goluri în Norvegia. Doi români propuși să preia naționala de peste Prut","jucători, Superliga României, Moldova, Oslo, Cupa Mondială, SUA, Canada, Mexic","patru, jucători, superliga, româniei, moldova, măcelărită, preliminariile, mondială, canada, mexic","Cu patru jucători din Superliga României, Moldova a fost măcelărită, la Oslo, în preliminariile pentru Cupa Mondială din SUA, Canada și Mexic","https://www.fanatik.ro/bine-macar-ca-au-apucat-sa-vada-pretul-la-paine-nationala-moldovei-luata-peste-picior-dupa-ce-a-incasat-11-goluri-in-norvegia-21272489","0"
"fanatik","2025-09-10T07:48:30.157461+00:00","Cine-i va ancheta pe spionii României din SIE? Proiect de lege susținut de parlamentarii PNL, PSD și AUR","Serviciului de Informații Externe, Puteri extinse","cerceta, penal, angajații, serviciului, informații, externe, puteri, extinse, șeful, prevederi","Cine îi va cerceta penal pe angajații Serviciului de Informații Externe? Puteri extinse pentru șeful SIE. Ce prevederi apar într-un nou proiect de lege","https://www.fanatik.ro/cine-i-va-ancheta-pe-spionii-romaniei-din-sie-proiect-de-lege-sustinut-de-parlamentarii-pnl-psd-si-aur-21271638","0"
"fanatik","2025-09-10T07:48:37.509556+00:00","Atac israelian în Qatar: o bombă a zguduit hotelul din Doha în care e cazat Florinel Coman!","Florinel Coman, Qatar, Doha","florinel, coman, trăiește, momente, panică, qatar, bombă, explodat, apropierea, hotelului","Florinel Coman trăiește momente de panică în Qatar, după ce o bombă a explodat în apropierea hotelului unde este cazat în Doha.","https://www.fanatik.ro/atac-israelian-in-qatar-o-bomba-a-zguduit-hotelul-din-doha-in-care-e-cazat-florinel-coman-21272211","0"
"fanatik","2025-09-10T07:48:28.351839+00:00","Denis Drăguş a rupt blestemul! Goluri de mare atacant în Cipru – România. De când nu mai marcase „tricolorul”","Denis Drăguş, Cipru, Atacantul","denis, drăguş, start, fulminant, cipru, marcat, goluri, primele, minute, reuşind","Denis Drăguş a avut un start fulminant de meci cu Cipru. A marcat două goluri în primele 18 minute, reuşind să rupă blestemul, Atacantul nu a mai înscris din luna aprilie.","https://www.fanatik.ro/denis-dragus-a-rupt-blestemul-goluri-de-mare-atacant-in-cipru-romania-de-cand-nu-mai-marcase-tricolorul-21272309","0"
"fanatik","2025-09-10T07:47:42.374388+00:00","Legenda fotbalului german, atac nemilos la adresa echipei naționale: „Nu putem vorbi despre titlul mondial. Ceilalți sunt mult mai buni”","Cupei Mondiale","important, istoria, recentă, fotbalului, german, criticat, echipa, națională, prestațiile, preliminariile","Un nume important din istoria recentă a fotbalului german a criticat dur echipa națională după prestațiile din preliminariile Cupei Mondiale.","https://www.fanatik.ro/legenda-fotbalului-german-atac-nemilos-la-adresa-echipei-nationale-nu-putem-vorbi-despre-titlul-mondial-ceilalti-sunt-mult-mai-buni-21272214","0"
"fanatik","2025-09-10T07:48:00.845142+00:00","Biletul zilei la pariuri, miercuri, 10 septembrie 2025. Câștig de 390 lei cu fotbal","","biletul, zilei, pariuri, miercuri, septembrie, poate, aduce, câștig, ajutorul, meciuri","Biletul zilei la pariuri de miercuri, 10 septembrie 2025, poate aduce un câștig de 390 de lei cu ajutorul a două meciuri de fotbal.","https://www.fanatik.ro/biletul-zilei-la-pariuri-miercuri-10-septembrie-2025-castig-de-390-lei-cu-fotbal-21271847","0"
"fanatik","2025-09-10T07:48:15.616854+00:00","Reforma lui Bolojan la Buzău. Elevi de gimnaziu, obligați să meargă 14 km pe un traseu cu urși, după ce școala le-a fost închisă","Buzău, școli, elevii","situație, teribilă, buzău, clasele, gimnaziu, școli, închise, elevii, naveta, traseu","Situație teribilă în Buzău. Clasele de gimnaziu ale unei școli au fost închise, iar elevii fac naveta pe un traseu dificil. Merg în fiecare zi 14 km într-o zonă populată de urși","https://www.fanatik.ro/reforma-lui-bolojan-la-buzau-elevi-de-gimnaziu-obligati-sa-mearga-14-km-pe-un-traseu-cu-ursi-dupa-ce-scoala-le-a-fost-inchisa-21271875","0"
"fanatik","2025-09-10T07:47:47.887998+00:00","Marius Niculae a debutat la echipa naţională cu numărul 6! Motivul acestei alegeri: “Eram cel mai mic şi am luat ce mi-a rămas”","FANATIK DINAMO, Cristi Coste, Marius Niculae, echipa națională a României, tricou","emisiunea, fanatik, dinamo, realizată, cristi, coste, marius, niculae, rememorat, debutul","La emisiunea FANATIK DINAMO, realizată de Cristi Coste, Marius Niculae a rememorat debutul său la echipa națională a României. De ce a ajuns să joace cu numărul 6 pe tricou","https://www.fanatik.ro/marius-niculae-a-debutat-la-echipa-nationala-cu-numarul-6-motivul-acestei-alegeri-eram-cel-mai-mic-si-am-luat-ce-mi-a-ramas-21263276","0"
"fanatik","2025-09-10T07:48:36.594561+00:00","Conducerea Rapidului a ieșit la atac după ce transferul lui Alin Fică în Giulești a picat: „Sunt foarte multe inepții. E prima oară când se întâmplă asta”","Rapidului, transferul, Alin Fică, mercato","personaj, important, conducerea, rapidului, oferit, detalii, despre, transferul, formația, giuleșteană","Un personaj important din conducerea Rapidului a oferit detalii despre transferul lui Alin Fică la formația giuleșteană, care a căzut în ultimele minute ale perioadei de mercato.","https://www.fanatik.ro/conducerea-rapidului-a-iesit-la-atac-dupa-ce-transferul-lui-alin-fica-in-giulesti-a-picat-sunt-foarte-multe-ineptii-e-prima-oara-cand-se-intampla-asta-21272173","0"
"fanatik","2025-09-10T07:48:32.004123+00:00","Reacția unui fost ministru PSD, după declarațiile lui Bolojan privind creșterea vârstei de pensionare: „Exclus!”","Premierul Ilie Bolojan, PSD","premierul, bolojan, provocat, vâlvă, scena, politică, noile, declarații, privind, creșterea","Premierul Ilie Bolojan a provocat iar vâlvă pe scena politică, după noile declarații privind creșterea vârstei de pensionare. Ce reacție a avut un fost ministru PSD la cele auzite.","https://www.fanatik.ro/reactia-unui-fost-ministru-psd-dupa-declaratiile-lui-bolojan-privind-cresterea-varstei-de-pensionare-exclus-21271892","0"
"fanatik","2025-09-10T07:48:31.008312+00:00","Ministrul Justiției are probleme cu Poliția. Ce se întâmplă cu dosarul lui Radu Marinescu","Radu Marinescu, ministru, Justiției, Poliția Craiova","marinescu, ministru, justiției, sancționat, contravențional, poliția, craiova, formulat, plângere, împotriva","Radu Marinescu, ministru al Justiției, a fost sancționat contravențional de Poliția Craiova, dar a formulat plângere împotriva procesului verbal.","https://www.fanatik.ro/ministrul-justitiei-are-probleme-cu-politia-ce-se-intampla-cu-dosarul-lui-radu-marinescu-21251216","0"
"fanatik","2025-09-10T07:48:25.577451+00:00","„Clientul” lui Mircea Lucescu ratează meciul crucial cu Austria! Problemă mare pentru selecționer","Mircea Lucescu, României, Cipru","continuă, problemele, mircea, lucescu, echipa, națională, româniei, întâmplat, meciul, cipru","Continuă problemele pentru Mircea Lucescu la echipa națională a României! Ce s-a întâmplat în meciul din Cipru","https://www.fanatik.ro/clientul-lui-mircea-lucescu-rateaza-meciul-crucial-cu-austria-problema-mare-pentru-selectioner-21272346","0"
"fanatik","2025-09-10T07:48:33.789897+00:00","Cine transmite la TV Cipru – România, din preliminariile Cupei Mondiale. Cum poate fi văzută partida","România, Cipru, Campionatul Mondial","românia, întâlni, cipru, rundă, grupa, calificare, campionatul, mondial, duelul, programat","România o va întâlni pe Cipru în a 5-a rundă din grupa de calificare la Campionatul Mondial. Duelul este programat marți, 9 septembrie, de la ora 21:45.","https://www.fanatik.ro/cine-transmite-la-tv-cipru-romania-din-preliminariile-cupei-mondiale-meci-important-pentru-tricolorii-lui-il-luce-21271229","0"
"fanatik","2025-09-10T07:48:18.275331+00:00","Horațiu Moldovan iese la atac după Cipru – România 2-2: ”Comentează unii care nu au treabă cu fotbalul! Gafează portari mai mari decât mine”","gafa, Canada, Horațiu Moldovan, Cipru, România","contestat, multă, amicalul, canada, horațiu, moldovan, atacat, cipru, românia, criticat","Contestat de multă lume după gafa din amicalul cu Canada, Horațiu Moldovan i-a atacat după Cipru - România 2-2 pe cei care l-au criticat.","https://www.fanatik.ro/horatiu-moldovan-iese-la-atac-dupa-cipru-romania-2-2-comenteaza-unii-care-nu-au-o-treaba-cu-fotbalul-gafeaza-portari-mai-mari-decat-mine-21272421","0"
"fanatik","2025-09-10T07:48:05.601868+00:00","Nebunie în America de Sud! Brazilia, învinsă de o națională de 60 de ori mai „ieftină”. Argentina a pierdut și ea. Cine merge la barajul intercontinental","Bolivia, baraj, 1-0 Brazilia, Venezuela, Columbiei","bolivia, prins, nesperat, locul, baraj, învins, brazilia, venezuela, pierdut, acasă","Bolivia a prins nesperat locul de baraj, după ce a învins cu 1-0 Brazilia, iar Venezuela a pierdut acasă, scor 3-6, contra Columbiei","https://www.fanatik.ro/nebunie-in-america-de-sud-brazilia-invinsa-de-o-nationala-de-60-de-ori-mai-ieftina-argentina-a-pierdut-si-ea-cine-merge-la-barajul-intercontinental-21272468","0"
"fanatik","2025-09-10T07:47:40.995660+00:00","„Uitat” pe banca de rezerve la Cipru – România 2-2, tricolorul a răbufnit la interviu: „Vă dau cuvântul meu”","Alex Mitriță, Canada, Cipru","mitriță, jucat, sfert, dubla, naționalei, canada, cipru, răbufnit, finalul, partidei","Alex Mitriță a jucat doar un sfert de oră în „dubla” naționalei cu Canada și Cipru și a răbufnit la finalul partidei din preliminariile lui WC 2026","https://www.fanatik.ro/uitat-pe-banca-de-rezerve-la-cipru-romania-2-2-tricolorul-a-rabufnit-la-interviu-va-dau-cuvantul-meu-21272501","0"
