"site","timestamp","title","entities","keywords","summary","url","comments"
"gsp","2025-09-10T07:45:45.220888+00:00","Vedeta ajunsă la CFR Cluj nu are contract » Cristi Balaj: „El nu primește salariu”","Cristi Balaj, președintele, CFR Cluj, Mikael Silvestre, mercato","cristi, balaj, președintele, declarat, mikael, silvestre, contribuit, transferurile, acest, mercato","Cristi Balaj, președintele de la CFR Cluj, a declarat că Mikael Silvestre, cel care a contribuit la transferurile din acest mercato, nu are contract cu echipa ardeleană.","https://www.gsp.ro/fotbal/liga-1/cfr-cluj-cristi-balaj-ioan-varga-salariu-mikael-silvestre-840473.html","0"
"gsp","2025-09-10T07:46:00.922417+00:00","Hotelul în care se afla Florinel Coman a fost zguduit de atacul lansat de Israel în Qatar: „Mi-a spus că în Doha au explodat două bombe”","Doha, Qatarului, Israel, liderii, Hamas, Florinel Coman, Al Gharafa, hotel","capitala, scene, război, qatarului, israel, atacat, bombe, liderii, hamas, florinel","Scene de război în Doha, capitala Qatarului. Israel i-a atacat cu bombe pe liderii Hamas. Florinel Coman, extrema stânga de la Al Gharafa, se afla într-un hotel din capitala țării în momentul exploziilor.","https://www.gsp.ro/international/campionate/israel-atac-cu-bomba-in-qatar-hotel-florinel-coman-840429.html","0"
"gsp","2025-09-10T07:45:51.745754+00:00","Bad boy-ul din tenis lovește din nou! Dat de gol de Anna Kalinskaya: „Mi-a scris de vreo 10 ori! E prea plin de el”","Rusoaica Anna Kalinskaya, Holger Rune, „Le scrie","rusoaica, kalinskaya, susține, holger, scris, înțepându, danez, scrie, tuturor, merită","Rusoaica Anna Kalinskaya susține că Holger Rune i-a scris „de vreo 10 ori”, înțepându-l pe danez: „Le scrie tuturor, așa că merită asta”.","https://www.gsp.ro/sporturi/tenis/holger-rune-anna-kalinskaya-840438.html","0"
"gsp","2025-09-10T07:46:18.982907+00:00","A 7-a plecare în două zile la CFR Cluj » Mandorlini nu-i mai oferă nicio șansă","CFR Cluj, Andrea Mandorlini","plecare, ultimă, andrea, mandorlini, decis, soarta, reziliază, contractul","Plecare de ultimă oră de la CFR Cluj. Andrea Mandorlini i-a decis soarta și i se reziliază contractul","https://www.gsp.ro/fotbal/liga-1/a-7-a-plecare-in-doua-zile-la-cfr-cluj-alessandro-micai-840411.html","0"
"gsp","2025-09-10T07:45:55.377408+00:00","Ultrașii României au aprins din nou torțe pe stadion. Ce urmează","Cipru, România, Nicosia","cipru, românia, ultrașii, uniți, tricolor, facțiunea, susține, echipa, națională, aprins","Cipru - România. Ultrașii de la „Uniți sub tricolor”, facțiunea care susține echipa națională, au aprins din nou materiale pirotehnice pe stadion. De data asta, la Nicosia.","https://www.gsp.ro/fotbal/nationala/cipru-romania-torte-ultrasi-uniti-sub-tricolor-840488.html","0"
"gsp","2025-09-10T07:46:21.637331+00:00","Încă un președinte din Superligă a semnat ca expert PrimaSport! Debutează în această seară","Sorin Cârțu, emisiunilor, PrimaSport, Universitatea Craiova, Superligă cu reprezentant, conducătorii, FCSB, Rapid, Dinamo","sorin, cârțu, anunțat, drept, expert, emisiunilor, primasport, astfel, universitatea, craiova","Sorin Cârțu a fost anunțat drept expert al emisiunilor PrimaSport. Astfel, Universitatea Craiova se înscrie pe lista formațiilor din Superligă cu reprezentant în studioul televiziunii respective, unde apar adesea și conducătorii de la FCSB, Rapid și Dinamo.","https://www.gsp.ro/fotbal/liga-1/sorin-cartu-universitatea-craiova-primasport-840416.html","0"
"gsp","2025-09-10T07:46:35.633512+00:00","Conducerea mizează pe Bogdan Lobonț după rezultatele slabe din ultima lună: „Acum am o implicare directă”","Bogdan Lobonț, directorul tehnic, Olimpiei Satu Mare, Gazeta Sporturilor","bogdan, lobonț, directorul, tehnic, olimpiei, vorbit, gazeta, sporturilor, despre, startul","Bogdan Lobonț, directorul tehnic al Olimpiei Satu Mare, a vorbit cu Gazeta Sporturilor despre startul complicat pe care nou promovata în are în Liga 2.","https://www.gsp.ro/fotbal/liga-2/olimpia-satu-mare-bogdan-lobont-rol-staff-director-tehnic-840376.html","0"
"gsp","2025-09-10T07:45:29.653104+00:00","„Mulțumesc, bunică” » John McEnroe, în mijlocul unei controverse după comentariile făcute la US Open: „M-a făcut să mă simt batjocorită”","Susan Perkins, John McEnroe, fost lider mondial, Novak Djokovic, Taylor Fritz","susan, perkins, femeie, parte, staff, reproșat, mcenroe, lider, mondial, niște","Susan Perkins, o femeie care face parte din staff-ul US Open, i-a reproșat lui John McEnroe (66 de ani), fost lider mondial, niște comentarii pe care le-a făcut la adresa ei, în timpul duelului dintre Novak Djokovic (38 de ani, 4 ATP) și Taylor Fritz (27 de ani, 5 ATP).","https://www.gsp.ro/sporturi/tenis/multumesc-bunica-john-mcenroe-in-mijlocul-unei-controverse-dupa-comentariile-facute-la-us-open-840573.html","0"
"gsp","2025-09-10T07:46:13.858600+00:00","A spus stop! Un campion cu FCSB s-a retras la 35 de ani","Stefan Nikolic, FCSB","stefan, nikolic, fostul, atacant, anunțat, retragerea, carieră","Stefan Nikolic, fostul atacant de la FCSB, și-a anunțat retragerea din carieră, la 35 de ani.","https://www.gsp.ro/fotbal/liga-1/stefan-nikolic-retragere-fotbal-840420.html","0"
"gsp","2025-09-10T07:45:42.722673+00:00","Daniel Pancu și Raul Rusescu, nemiloși cu naționala lui Lucescu: „Dacă mai dura puțin ne și băteau” / „Nu putem să câștigăm cu Bosnia!”","Daniel Pancu, României, Cipru, Campionatului Mondial, GSP Live Special","daniel, pancu, internațional, român, fostul, selecționer, tricolorilor, comentat, termeni, egalul","Daniel Pancu, fost internațional român și fostul selecționer al „tricolorilor” U21, a comentat în termeni duri egalul României cu Cipru, scor 2-2 în preliminariile Campionatului Mondial din 2026 la emisiunea GSP Live Special.","https://www.gsp.ro/fotbal/nationala/daniel-pancu-reactie-cipru-romania-preliminarii-campionatul-mondial-2026-840510.html","0"
"gsp","2025-09-10T07:46:34.497409+00:00","Campionul uitat al României dă un verdict amar, înainte de partida cu Cipru: „Desene animate! Nu se mai face sport ca în comunism”","Ovidiu Bobîrnat, fost boxer, Campionatele Mondiale, Houston, SUA, Jocurile Olimpice, Sydney, România, Cipru, Nicosia","ovidiu, bobîrnat, boxer, medaliat, bronz, campionatele, mondiale, houston, categoria, kilograme","Ovidiu Bobîrnat, fost boxer, medaliat cu bronz la Campionatele Mondiale din Houston, SUA, la categoria 57 kilograme, participant la Jocurile Olimpice de la Sydney din 2000, a prefațat duelul dintre România și Cipru, care se va disputa în această seară, la Nicosia, de la ora 21:45.","https://www.gsp.ro/fotbal/nationala/campionul-uitat-al-romaniei-da-un-verdict-amar-cipru-romania-840407.html","0"
"gsp","2025-09-10T07:46:24.588492+00:00","Victor Angelescu a explicat transferul lui Bolgado la Rapid","Victor Angelescu, președintele, Rapidului, Giulești, Leo Bolgado, CFR Cluj","victor, angelescu, președintele, rapidului, oferit, motivul, echipa, giulești, împrumutat, bolgado","Victor Angelescu, președintele Rapidului, a oferit motivul pentru care echipa din Giulești l-a împrumutat pe Leo Bolgado (27 de ani, fundaș central) de la CFR Cluj.","https://www.gsp.ro/fotbal/liga-1/victor-angelescu-a-explicat-transferul-lui-leo-bolgado-la-rapid-840410.html","0"
"gsp","2025-09-10T07:45:36.745730+00:00","Donald Trump, după prestația dominantă a lui Carlos Alcaraz în fața lui Jannik Sinner: „Mi-a plăcut mult finala”","Donald Trump, președintele, Statelor Unite ale Americii, Alcaraz, Jannik Sinner","donald, trump, președintele, statelor, unite, americii, vorbit, despre, finala, masculină","Donald Trump (79 de ani), președintele Statelor Unite ale Americii, a vorbit despre finala masculină de la US Open, el fiind prezent la duelul dintre Carlos Alcaraz (22 de ani, 1 ATP) și Jannik Sinner (24 de ani, 2 ATP).","https://www.gsp.ro/sporturi/tenis/donald-trump-dupa-prestatia-dominanta-a-lui-carlos-alcaraz-in-fata-lui-jannik-sinner-mi-a-placut-mult-finala-840558.html","0"
"gsp","2025-09-10T07:45:07.616448+00:00","Rezultat mincinos în Cipru - România » Umilința supremă pentru naționala lui Lucescu","Cipru, România, Lucescu","rezultat, mincinos, cipru, românia, umilința, supremă, naționala, lucescu","Rezultat mincinos în Cipru - România » Umilința supremă pentru naționala lui Lucescu","https://www.gsp.ro/fotbal/nationala/rezultat-mincinos-in-cipru-romania-statistici-incredibile-840567.html","0"
"gsp","2025-09-10T07:45:48.133362+00:00","Selecționerul Ciprului, nemulțumit de egalul cu România: „Puteam câștiga”","Apostolos Mantzios, elevii, România, Campionatului Mondial","apostolos, mantzios, selecționerul, ciprioților, reacționat, elevii, remizat, românia, preliminariile, campionatului","Apostolos Mantzios, selecționerul ciprioților, a reacționat după ce elevii săi au remizat cu România, scor 2-2 în preliminariile Campionatului Mondial din 2026.","https://www.gsp.ro/fotbal/nationala/apostolos-mantzios-reactie-cipru-romania-840525.html","0"
"gsp","2025-09-10T07:45:13.285158+00:00","Doar o întrebare","Ovidiu Ioanițoaia, Gazeta, Vlad Chiricheș, Denis Alibec, Edin Dzeko","ovidiu, ioanițoaia, scrie, gazeta, despre, chiricheș, denis, alibec, dzeko","Ovidiu Ioanițoaia scrie în Gazeta despre Vlad Chiricheș, Denis Alibec și Edin Dzeko","https://www.gsp.ro/opinii/editorial-ovidiu-ioanitoaia-doar-o-intrebare-839993.html","0"
"gsp","2025-09-10T07:46:23.090232+00:00","Așa l-a convins Nelu Varga pe golgheterul all-time al Algeriei: iată detaliile din contract","Islam Slimani, CFR Cluj, Gruia","islam, slimani, trecut, vizita, medicală, prezentat, curând, drept, jucător, celor","Islam Slimani a trecut cu brio de vizita medicală și va fi prezentat în curând drept jucător al celor de la CFR Cluj. GSP vă prezintă detaliile contractuale prin care algerianul a fost convins să semneze în Gruia.","https://www.gsp.ro/fotbal/liga-1/cfr-cluj-islam-slimani-salariu-840405.html","0"
"gsp","2025-09-10T07:46:36.675968+00:00","Luka Modric a schimbat prefixul: „Generația noastră e irepetabilă” » Selecționerul Dalic: „Luka este o raritate”","Luka Modric, Muntenegru, Căpitanul, Croației, fanii, stadionul Maksimir, Zagreb","modric, sărbătorit, seară, aniversare, printr, victorie, meciul, muntenegru, grupa, preliminariilor","Luka Modric și-a sărbătorit luni seară a 40-a aniversare printr-o victorie în meciul cu Muntenegru (4-0), într-un meci din grupa L a preliminariilor CM 2026. Căpitanul naționalei Croației a oferit al 31-lea assist în 190 de selecții pentru „Vatreni” și a fost aplaudat în picioare de fanii de pe stadionul Maksimir din Zagreb.","https://www.gsp.ro/international/campionate/luka-modric-a-schimbat-prefixul-generatia-noastra-e-irepetabila-selectionerul-dalic-luka-este-o-raritate-840382.html","0"
"gsp","2025-09-10T07:45:41.740112+00:00","„Bestia” Haaland n-a avut milă de Postolachi și Rață » Cea mai dură înfrângere din ISTORIA Republicii Moldova, un 11-1 absolut năucitor!","Erling Haaland, Norvegia, Moldova, Campionatului Mondial, Manchester City","erling, haaland, compania, impresionat, norvegia, moldova, preliminariile, campionatului, mondial, atacantul","Erling Haaland și compania au impresionat în Norvegia - Moldova, scor 9-1, în preliminariile Campionatului Mondial din 2026. Atacantul celor de la Manchester City a contribuit la 6 din cele 10 goluri ale norvegienilor.","https://www.gsp.ro/international/campionatul-mondial-de-fotbal-2026/norvegia-moldova-preliminarii-campionatul-mondial-2026-erling-haaland-840498.html","0"
"gsp","2025-09-10T07:46:10.853932+00:00","Pierdut fără urmă! Nimeni nu știe ce mai face golgeterul României din 1991: „A dispărut, i s-au șters urmele!”","Ovidiu Hanganu, Corvinul, Dinamo, Cerrcle Brugge, FC Național, foștii, cercurile de apropiați","ovidiu, hanganu, fostul, atacant, corvinul, dinamo, cerrcle, brugge, național, dispărut","Ovidiu Hanganu, 55 de ani, fostul atacant de la Corvinul, Dinamo, Cerrcle Brugge și FC Național, a dispărut complet din viața publică, oprind inclusiv relaționările cu foștii colegi, presa sau oamenii din cercurile de apropiați.","https://www.gsp.ro/fotbal/nationala/pierdut-fara-urma-nimeni-nu-stie-ce-mai-face-ovidiu-hanganu-840385.html","0"
"gsp","2025-09-10T07:46:33.187045+00:00","Nelu Varga, explicații după transferul ratat al lui Alin Fică: „Asta este realitatea”","Neluțu Varga, CFR Cluj, Alin Fică, Feroviarii, Lucian Marinescu, șefii, Grant, Gruia","neluțu, varga, finanțatorul, celor, oferit, primele, explicații, legătură, transferul, ratat","Neluțu Varga, finanțatorul celor de la CFR Cluj, a oferit primele explicații în legătură cu transferul ratat al lui Alin Fică. „Feroviarii” erau înțeleși cu trupa giuleșteană, însă negocierile s-au împotmolit din cauza pretențiilor impresarului Lucian Marinescu, moment în care șefii din Grant au refuzat propunerile, iar mijlocașul de perspectivă va continua în Gruia.","https://www.gsp.ro/fotbal/liga-1/nelutu-varga-ofera-primele-informatii-transfer-alin-fica-840404.html","0"
"gsp","2025-09-10T07:45:09.030742+00:00","Dacă scoatem și golurile Ciprului...","Daniel Grigore scrie, Mircea Lucescu, selecționerul","daniel, grigore, scrie, despre, mircea, lucescu, scuzele, caută, invocă, selecționerul","Daniel Grigore scrie în GSP.ro despre Mircea Lucescu și scuzele pe care le tot caută și invocă selecționerul echipei naționale.","https://www.gsp.ro/opinii/opinie-daniel-grigore-mircea-lucescu-echipa-nationala-840527.html","0"
"gsp","2025-09-10T07:45:52.832335+00:00","Dat afară din Liga 2, Azdren Llullaku a semnat în Liga 3","SCM Zalău, transferul, Azdren Llullaku, Superligii","zalău, anunțat, transferul, azdren, llullaku, golgheter, superligii, sezonul","SCM Zalău a anunțat transferul lui Azdren Llullaku, 37 de ani, golgheter al Superligii în sezonul 2016/2017.","https://www.gsp.ro/fotbal/liga-3/azdren-llullaku-scm-zalau-liga-3-840465.html","0"
"gsp","2025-09-10T07:46:02.111993+00:00","Lovitură pentru Mircea Lucescu! Un fotbalist indispensabil NU va putea juca împotriva Austriei","Nicușor Bancu, Cipru, Campionatului Mondial, României, Austria","nicușor, bancu, încasat, cartonaș, galben, minutul, partidei, cipru, preliminariile, campionatului","Nicușor Bancu a încasat un cartonaș galben în minutul 21 al partidei cu Cipru din preliminariile Campionatului Mondial din 2026 și va fi suspendat la următorul meci al României, cel cu Austria de pe teren propriu.","https://www.gsp.ro/fotbal/nationala/nicusor-bancu-suspendat-la-romania-austria-mircea-lucescu-840484.html","0"
"gsp","2025-09-10T07:45:10.714471+00:00","Răvășiți de Afrodita","Ciprului, Nicio","minutul, contra, ciprului, trebuie, obligatoriu, câștigi, nicio, scuză, valabilă","Dacă ai 2-0 în minutul 17 contra Ciprului, trebuie obligatoriu să câștigi! Nicio scuză nu e valabilă!","https://www.gsp.ro/opinii/editorial-alin-buzarin-dupa-cipru-romania-2-2-ravasiti-de-afrodita-840519.html","0"
"gsp","2025-09-10T07:46:28.656827+00:00","Petrolul Ploiești a prezentat al doilea jucător al zilei: internațional camerunez","Petrolul Ploiești, transfer, Jerome Junior Onguene","petrolul, ploiești, oficializat, doilea, transfer, zilei, jerome, junior, onguene, fundașul","Petrolul Ploiești a oficializat al doilea transfer al zilei: Jerome Junior Onguene (27 de ani). Fundașul central camerunez a ajuns în tabăra „lupilor galbeni” ca jucător liber de contract.","https://www.gsp.ro/fotbal/liga-1/jerome-junior-onguene-transfer-petrolul-ploiesti-superliga-840412.html","0"
"gsp","2025-09-10T07:45:37.857677+00:00","Cu campania compromisă, Horațiu Moldovan s-a concentrat pe „vendettele” personale: „Parcă am omorât pe cineva!”","Horațiu Moldovan, României, Cipru, gafa","horațiu, moldovan, portarul, româniei, partide, comentat, remiza, cipru, vorbit, despre","Horațiu Moldovan, portarul României în cele două partide din această lună, a comentat remiza cu Cipru (2-2), dar a vorbit mai mult despre gafa din amicalul contra Canadei, pierdut cu 0-3.","https://www.gsp.ro/fotbal/nationala/cipru-romania-horatiu-moldovan-840493.html","0"
"gsp","2025-09-10T07:46:06.608884+00:00","Andrei Borza, accidentat de un fizioterapeut al echipei naționale » Victor Angelescu a povestit totul","Victor Angelescu, președintele, Rapid, Andrei Borza","victor, angelescu, președintele, celor, rapid, povestit, faptul, andrei, borza, fundașul","Victor Angelescu, președintele celor de la Rapid, a povestit faptul că Andrei Borza (19 ani), fundașul lateral al giuleștenilor, a fost accidentat de un fizioterapeut al echipei naționale.","https://www.gsp.ro/fotbal/liga-1/andrei-borza-accidentare-fizioterapeut-echipa-nationala-victor-angelescu-rapid-840446.html","0"
"gsp","2025-09-10T07:46:16.151075+00:00","Parcurs cu parfum de anii '90 » Impresionează în Superligă și aduc aminte de marile echipe din trecut!","FC Argeș, Superligii, GSP","promovata, argeș, planul, superligii, prisma, telenovelei, mario, tudose, locul, etape","Nou-promovata FC Argeș nu se află în prim-planul Superligii doar prin prisma „telenovelei Mario Tudose”. Locul 4 după opt etape, piteștenii traversează, conform statisticilor consultate de GSP, cel mai solid start de sezon după mai bine de două decenii!","https://www.gsp.ro/fotbal/liga-1/fc-arges-impresioneaza-in-superliga-marile-echipe-din-trecut-840341.html","0"
"gsp","2025-09-10T07:46:37.791264+00:00","Dorinel Munteanu a dat verdictul după decizia luată de FCSB","Dorinel Munteanu, Vlad Chiricheș, Superliga","dorinel, munteanu, fostul, internațional, comentat, decizia, celor, păstra, chiricheș, lista","Dorinel Munteanu, fostul mare internațional, a comentat decizia celor de la FCSB de a-l păstra pe Vlad Chiricheș pe lista pentru Superliga.","https://www.gsp.ro/fotbal/liga-1/dorinel-munteanu-a-dat-verdictul-fcsb-vlad-chiriches-lista-superliga-840387.html","0"
"gsp","2025-09-10T07:46:04.200773+00:00","CS Dinamo a mai luat un jucător din Superliga » Echipa lui Bratu a anunțat și 5 plecări","Denis Moldovan, fratele, Horațiu Moldovan, U Cluj, CS Dinamo, Liga 1, Florin Bratu, Răzvan Pașcalău, Vlad Morar","moldovan, denis, fratele, horațiu, împrumutat, dinamo, treilea, jucător, ajuns, recent","Denis Moldovan, fratele lui Horațiu Moldovan, a fost împrumutat de U Cluj la CS Dinamo. E al treilea jucător din Liga 1 ajuns recent la echipa antrenată de Florin Bratu, după Răzvan Pașcalău și Vlad Morar.","https://www.gsp.ro/fotbal/liga-2/cs-dinamo-razvan-pascalau-vlad-morar-dinu-moldovan-840496.html","0"
"gsp","2025-09-10T07:46:31.985789+00:00","Cine vine la București? Fenerbahce și-a numit oficial antrenorul","Fenerbahce, Jose Mourinho, Domenico Tedesco","fenerbahce, anunțat, oficial, faptul, succesorul, mourinho, bancă, domenico, tedesco","Fenerbahce a anunțat oficial faptul că succesorul lui Jose Mourinho pe bancă este Domenico Tedesco.","https://www.gsp.ro/international/europa-league/domenico-tedesco-antrenor-fenerbahce-turcia-840430.html","0"
"gsp","2025-09-10T07:45:35.528018+00:00","Ce șanse mai are România să meargă direct la Campionatul Mondial » Calculele specialiștilor","Cipru, României, Austria","remiza, cipru, naționala, româniei, șanse, teoretice, prindă, locul, grupă, austria","După remiza cu Cipru, scor 2-2, naționala României mai are șanse put teoretice să prindă locul 1 în grupă. Austria are un meci în minus și 5 puncte în plus, iar etapa viitoare va juca cu San Marino.","https://www.gsp.ro/fotbal/nationala/calcule-cipru-romania-grupa-preliminarii-cm-2026-840524.html","0"
"gsp","2025-09-10T07:46:42.355903+00:00","Când va juca din nou pentru FCSB fotbalistul de 3 milioane de euro","Joyskim Dawa, FCSB","durează, joyskim, reveni, teren","Mai durează până când Joyskim Dawa, 29 de ani, va reveni pe teren la FCSB.","https://www.gsp.ro/fotbal/liga-1/cand-va-juca-din-nou-pentru-fcsb-fotbalistul-de-3-milioane-de-euro-840351.html","0"
"gsp","2025-09-10T07:45:46.268022+00:00","Cipru - România 2-2 » Dezastru la Nicosia: ciprioții au egalat de la 0-2, iar campania este compromisă!","Reprezentativa României, Cipru, Denis Drăguș, barajul, Campionatul Mondial","reprezentativa, româniei, remizat, cipru, fiind, egalată, condus, grație, dublei, denis","Reprezentativa României a remizat în Cipru, scor 2-2, fiind egalată după ce a condus cu 2-0 grație „dublei” lui Denis Drăguș. De acum, barajul devine unica șansă a „tricolorilor” de calificare la Campionatul Mondial.","https://www.gsp.ro/fotbal/nationala/live-cipru-romania-preliminarii-campionatul-mondial-2026-840120.html","0"
"gsp","2025-09-10T07:46:30.865466+00:00","Transfer extravagant în România » „Omul-foarfecă” a fost prezentat la Barcău Hanna Nușfalău","Gueye Mansour, Poli Timișoara, ACS Barcău Hanna Nușfalău, Liga 4 Sălaj","gueye, mansour, fotbalist, făcut, cunoscut, perioada, timișoara, semnat, barcău, hanna","Gueye Mansour (39 de ani), fotbalist care s-a făcut cunoscut în perioada în care juca la Poli Timișoara, a semnat cu ACS Barcău Hanna Nușfalău, echipă din Liga 4 Sălaj.","https://www.gsp.ro/fotbal/liga-4/gueye-mansour-transfer-acs-barcau-hanna-nusfalau-liga-4-romania-840396.html","0"
"gsp","2025-09-10T07:45:43.698976+00:00","Gol superb marcat de Drăguș cu Cipru! Pasă genială a lui Marin + Gestul lui Mircea Lucescu","Denis Drăguș, României, Cipru","minutul, denis, drăguș, atacantul, naționalei, româniei, marcat, superb, partidei, cipru","Denis Drăguș (26 de ani), atacantul naționalei României, a marcat un gol superb în minutul 18 al partidei cu Cipru, din preliminariile CM 2026. A fost a doua lui reușită, după ce deschisese scorul în minutul 2.","https://www.gsp.ro/fotbal/nationala/gol-superb-denis-dragus-cipru-romania-pasa-razvan-marin-840481.html","0"
