"site","timestamp","title","entities","keywords","summary","url","comments"
"digisport","2025-09-30T13:41:00+00:00","În urmă cu aproape 10 ani, Sinner i-a spus lui Țiriac 7 cuvinte, în italiană. ""Acum își ridică pălăria în fața mea""","Ion Țiriac, Jannik Sinner, Carlos Alcaraz","povestit, remarcat, italianul, spaniolul, domină, tenisul mondial","Ion Țiriac (86 de ani) a povestit cum l-a remarcat pe Jannik Sinner (24 de ani), italianul care domină tenisul mondial alături de spaniolul Carlos Alcaraz (22 de ani).","https://www.digisport.ro/tenis/in-urma-cu-aproape-10-ani-sinner-i-a-spus-lui-tiriac-7-cuvinte-in-italiana-acum-isi-ridica-palaria-in-fata-mea-3827059","0"
"digisport","2025-09-30T13:33:00+00:00","Inuman! I-a produs dublă fractură de coloană vertebrală","Michigan, Statele Unite ale Americii, Lakeshore, Kalamazoo Central","eveniment, inexplicabil, liceu, jucător, fotbal american, meci, adversar, dublă fractură, coloană vertebrală, incident","Un eveniment complet inexplicabil a avut loc la un liceu din Michigan, în Statele Unite ale Americii. Un tânăr jucător de fotbal american a sărit, în timpul unui meci dintre Lakeshore și Kalamazoo Central, peste un adversar mult mai slab din punct de vedere fizic, și i-a provocat o dublă fractură de coloană vertebrală. Incident […]","https://www.digisport.ro/fotbal/inuman-i-a-produs-dubla-fractura-de-coloana-vertebrala-3826917","0"
"digisport","2025-09-30T13:02:00+00:00","FCSB nu mai sperie pe nimeni! Ce au scris olandezii în ziua meciului cu Go Ahead: ""Un adevărat mister fotbalistic""","FCSB, Europa League, România, Go Ahead Eagles, olandezi","debutează, faza principală, campioana, terenul, titluri, rezultate notabile, cupe europene","FCSB debutează în faza principală a Europa League. Joi, 25 septembrie, campioana României joacă pe terenul olandezilor de la Go Ahead Eagles, de la ora 19:45. Olandezii nu înțeleg ce s-a întâmplat cu FCSB în acest sezon Chiar dacă vine după două titluri de campioană în România, dar și după rezultate notabile în cupele europene, FCSB nu îi […]","https://www.digisport.ro/fotbal/europa-league/fcsb-nu-mai-sperie-pe-nimeni-ce-au-scris-olandezii-in-ziua-meciului-cu-go-ahead-un-adevarat-mister-fotbalistic-3827157","0"
"digisport","2025-09-30T13:03:00+00:00","Zeljko Kopic nu are niciun dubiu: ”Cea mai bună echipă din campionat!”","Universitatea Craiova, Dinamo, Digi Sport 1, SuperLiga României","întâlnesc, derby, etapa, direct, septembrie","Universitatea Craiova și Dinamo se întâlnesc vineri, 26 septembrie, ora 21:00, în direct pe Digi Sport 1, în derby-ul etapei cu numărul 11 din SuperLiga României.","https://www.digisport.ro/fotbal/liga-1/zeljko-kopic-nu-are-niciun-dubiu-cea-mai-buna-echipa-din-campionat-3827217","0"
"digisport","2025-09-30T13:30:00+00:00","Trei absențe la Dinamo pentru partida cu Universitatea Craiova! Anunțul lui Zeljko Kopic","Universitatea Craiova, Dinamo, Digi Sport 1, SuperLiga României","întâlnesc, derby, etapa, direct, septembrie","Universitatea Craiova și Dinamo se întâlnesc vineri, 26 septembrie, ora 21:00, în direct pe Digi Sport 1, în derby-ul etapei cu numărul 11 din SuperLiga României.","https://www.digisport.ro/fotbal/liga-1/trei-absente-la-dinamo-pentru-partida-cu-universitatea-craiova-anuntul-lui-zeljko-kopic-3827241","0"
"digisport","2025-09-30T13:54:00+00:00","Claudiu Petrila a văzut cine este pe podium în SuperLiga și nu i-a venit să creadă. Rapid, pe locul 4","Rapid, Petrolul, Hermannstadt, Giulești","derby, etapa, pierdut, scor, pregătește","Rapid se pregătește de derby-ul cu Petrolul, din etapa a 11-a, după ce în rundă precedentă a pierdut în Giulești cu Hermannstadt, scor 1-2.","https://www.digisport.ro/fotbal/liga-1/claudiu-petrila-a-vazut-cine-este-pe-podium-in-superliga-si-nu-i-a-venit-sa-creada-rapid-pe-locul-4-3827167","0"
"digisport","2025-09-30T13:33:00+00:00","Patrick Vieira, anunț care îl vizează pe Nicolae Stanciu! Românul a fost uitat pe bancă la ultimele două meciuri","Nicolae Stanciu, Genoa, Dan Șucu, România, Cupa Italiei","căpitan, națională, banca de rezerve, turație, patronat","Sosit în vară la Genoa, Nicolae Stanciu (32 de ani) a început ca din tun la clubul patronat de Dan Șucu (62 de ani).  În cele din urmă, căpitanul naționalei României a scăzut din turație, iar la ultimele două meciuri a rămas pe banca de rezerve. Nicolae Stanciu, șanse mari să joace în Cupa Italiei Genoa urmează să evolueze contra celor […]","https://www.digisport.ro/fotbal/serie-a/patrick-vieira-anunt-care-il-vizeaza-pe-nicolae-stanciu-romanul-a-fost-uitat-pe-banca-la-ultimele-doua-meciuri-3826753","0"
"digisport","2025-09-30T13:35:00+00:00","Lovitură de proporții! Dorit de Real Madrid, William Saliba a ales și semnează","Dean Huijsen, Bournemouth, Real Madrid, David Alaba, Antonio Rudiger, Santiago Bernabeu","cumpărat, transfere, fundași centrali, milioane de euro, vara viitoare","Chiar dacă l-a cumpărat în această vară pe Dean Huijsen (20 de ani) de la Bournemouth pentru 58 de milioane de euro, Real Madrid mai plănuiește să transfere alți fundași centrali, în condițiile în care, cel mai probabil, David Alaba și Antonio Rudiger vor pleca vara viitoare de pe Santiago Bernabeu.","https://www.digisport.ro/fotbal/lovitura-de-proportii-dorit-de-real-madrid-william-saliba-a-ales-si-semneaza-3827075","0"
"digisport","2025-09-30T13:51:00+00:00","Câte pachete a vândut Universitatea Craiova cu aproape o lună înainte de debutul în Conference League","Universitatea Craiova, Conference League, Rakow, Noah","debut, faza ligii, teren propriu, meci, octombrie","Universitatea Craiova va debuta în faza ligii din Conference League pe 2 octombrie cu Rakow, dar primul meci pe teren propriu va fi cel cu Noah, pe 23 octombrie.","https://www.digisport.ro/fotbal/conference-league/cate-pachete-a-vandut-universitatea-craiova-cu-aproape-o-luna-inainte-de-debutul-in-conference-league-3826869","0"
"digisport","2025-09-30T13:49:00+00:00","Gică Craioveanu, mesaj direct pentru Mirel Rădoi: ”Să se relaxeze”","Mirel Rădoi, Universitatea Craiova, Farul, SuperLigă","probleme de sănătate, meci, scor, etapa, disputat","Mirel Rădoi (44 de ani) s-a confruntat cu probleme de sănătate în finalul meciului Universitatea Craiova – Farul, scor 2-0, din etapa a noua în SuperLigă, disputat pe 14 septembrie.","https://www.digisport.ro/fotbal/liga-1/gica-craioveanu-mesaj-direct-pentru-mirel-radoi-sa-se-relaxeze-3826755","0"
"digisport","2025-09-30T13:56:00+00:00","Legia Varșovia nu s-a putut apropia de George Pușcaș: ""Pretenții financiare mari""","George Pușcaș, Bodrumspor, Edi Iordănescu, Legia","liber de contract, despărțire, mutare, interesat, formă","Ajuns la 29 de ani, George Pușcaș este liber de contract în momentul de față. După despărțirea de Bodrumspor, George Pușcaș își caută echipă. Edi Iordănescu s-a interesat de serviciile sale, însă mutarea a picat în cele din urmă. Legia l-a dorit pe Pușcaș: “Nu a fost interesat“ În căutarea formei din trecut, George Pușcaș își analizează […]","https://www.digisport.ro/fotbal/fotbal-international/legia-varsovia-nu-s-a-putut-apropia-de-george-puscas-pretentii-financiare-mari-3826523","0"
"digisport","2025-09-30T13:02:00+00:00","Moment rar! Marian Iancu l-a lăudat pe Victor Angelescu: ""Așa se face! Felicitări""","Marian Iancu, Rapid, Victor Angelescu, Alexandru Dobre, Hermannstadt","contestatar, poziție, evenimente, contrat, fan, galerie, eșec","Unul dintre cei mai puternici contestatari ai Rapidului, Marian Iancu a ținut să intervină după poziția luată de Victor Angelescu în cazul lui Alexandru Dobre. Concret, Alexandru Dobre s-a aflat în mijlocul evenimentelor în ultimele zile, după ce s-a contrat cu un fan din galeria Rapidului după eșecul cu Hermannstadt. Marian Iancu și-a scos pălăria […]","https://www.digisport.ro/fotbal/liga-1/moment-rar-marian-iancu-l-a-laudat-pe-victor-angelescu-asa-se-face-felicitari-3826675","0"
"digisport","2025-09-30T13:17:00+00:00","Mirel Rădoi a văzut decizia luată de Alexandru Mitriță și a rămas surprins: ”Și acum mi-e greu să cred”","Alexandru Mitriță, echipa națională a României","retragere, anunțat, vârstă","Luni, 22 septembrie, Alexandru Mitriță (30 de ani) și-a anunțat retragerea de la echipa națională a României.","https://www.digisport.ro/fotbal/echipa-nationala/mirel-radoi-a-vazut-decizia-luata-de-alexandru-mitrita-si-a-ramas-surprins-si-acum-mi-e-greu-sa-cred-3827045","0"
"digisport","2025-09-30T13:56:00+00:00","Părăsit de soție după ce a fost acuzat de viol, a decis să spună lucrurilor pe nume! Riscă 15 ani de închisoare","Achraf Hakimi, Amelie, PSG, Paris, Procuratura","acuzat, viol, fotbalist marocan, negat, acuzații, judecat","Achraf Hakimi (26 de ani) a fost acuzat de viol de o tânără pe nume Amelie, de aceeași vârstă cu starul PSG-ului. Evenimentul s-ar fi petrecut în casa fotbalistului marocan din Paris, pe 25 februarie 2023, însă jucătorul a negat toate acuzațiile. Procuratura a cerut ca fotbalistul campioanei Europei să fie judecat, iar dacă va […]","https://www.digisport.ro/special/parasit-de-sotie-dupa-ce-a-fost-acuzat-de-viol-a-decis-sa-spuna-lucrurilor-pe-nume-risca-15-ani-de-inchisoare-3826877","0"
"digisport","2025-09-30T13:54:00+00:00","Câte bilete a vândut FCSB pentru meciul din Olanda cu Go Ahead Eagles","România, Go Ahead Eagles","campioana, joi, terenul, olandezi, ora","Joi, 25 septembrie, campioana României joacă pe terenul olandezilor de la Go Ahead Eagles, de la ora 19:45.","https://www.digisport.ro/fotbal/europa-league/cate-bilete-a-vandut-fcsb-pentru-meciul-din-olanda-cu-go-ahead-eagles-3826983","0"
"digisport","2025-09-30T13:20:00+00:00","Mesajul transmis de naționala de futsal, după bătaia de la România - Ungaria: ”Exemplar”","România, Ungaria, ultrașii olteni, jandarmii","futsal, întrerupt, bătaie, meci","Meciul de futsal România – Ungaria a fost întrerupt, după ce ultrașii olteni s-au luat la bătaie cu jandarmii.","https://www.digisport.ro/fotbal/echipa-nationala/mesajul-transmis-de-nationala-de-futsal-dupa-bataia-de-la-romania-ungaria-exemplar-3826569","0"
"digisport","2025-09-30T13:19:00+00:00","Jaqueline Cristian, eliminată în primul tur la Beijing! Gabriela Ruse și Sorana Cîrstea, în runda a doua","Jaqueline Cristian, Jessica Boyzas Maneiro, Beijing, Gabriela Ruse","învinsă, scor, primul tur, calificat, turul doi","Jaqueline Cristian a fost învinsă de Jessica Boyzas Maneiro, scor 4-6, 0-6, în primul tur de la Beijing. Tot joi dimineață, Gabriela Ruse s-a calificat în turul doi.","https://www.digisport.ro/tenis/jaqueline-cristian-eliminata-in-primul-tur-la-beijing-gabriela-ruse-si-sorana-cirstea-in-runda-a-doua-3826449","0"
"digisport","2025-09-30T13:23:00+00:00","Cristi Chivu, pe prima pagină în Gazzetta dello Sport: ""Antrenorul dă înapoi! Revoluția poate aștepta""","Cristi Chivu, Inter","provocare, victorii, remiză, eșecuri, strategie, antrenor român","Numit în această vară la Inter, Cristi Chivu (44 de ani) trebuie să facă față unei provocări uriașe. Din momentul venirii la Inter, Cristi Chivu a înregistrat 5 victorii, o remiză și 3 eșecuri. Parcursul de până acum l-a făcut pe antrenorul român să aibă o nouă strategie, iar italienii scriu că a revenit la […]","https://www.digisport.ro/fotbal/serie-a/cristi-chivu-pe-prima-pagina-in-gazzetta-dello-sport-antrenorul-da-inapoi-revolutia-poate-astepta-3827033","0"
"digisport","2025-09-30T13:55:00+00:00","Diego Simeone a aflat că Barcelona îl vrea pe Julian Alvarez și a făcut un anunț clar","Julian Alvarez, Rayo Vallecano, Atletico Madrid, Manchester City","valoare, victorie, scor, plătit, milioane de euro, cumpăra, vara 2024","Julian Alvarez (25 de ani) și-a demonstrat încă o dată valoarea în victoria cu Rayo Vallecano, scor 3-2, și a arătat de ce Atletico Madrid a plătit 75 de milioane de euro pentru a-l cumpăra de la Manchester City în vara anului 2024.","https://www.digisport.ro/fotbal/la-liga/diego-simeone-a-aflat-ca-barcelona-il-vrea-pe-julian-alvarez-si-a-facut-un-anunt-clar-3826769","0"
"digisport","2025-09-30T13:49:00+00:00","Carlos Alcaraz sau Jannik Sinner? Simona Halep a dat răspunsul","Simona Halep","retras, oficial, tenis, februarie, 2025","Simona Halep (33 de ani) s-a retras oficial din tenis în luna februarie a anului 2025.","https://www.digisport.ro/tenis/carlos-alcaraz-sau-jannik-sinner-simona-halep-a-dat-raspunsul-3826955","0"
